 MySQL  localhost:3306 ssl  boats  SQL > select s.* from sailors s
                                      -> where s.rating > 9;
+------+---------+-----+--------+
| sid  | name    | age | rating |
| Bob975      |  88 | guppy831  |
| Bob975      |  88 | guppy878  |
| Bob1071     |  88 | guppy150  |
| Bob1071     |  88 | guppy218  |
| Bob1071     |  88 | guppy724  |
| Bob1071     |  88 | guppy937  |
| Bob1102     |  88 | guppy28   |
| Bob1102     |  88 | guppy84   |
| Bob1102     |  88 | guppy418  |
| Bob1102     |  88 | guppy863  |
| Bob1108     |  88 | guppy124  |
| Bob1108     |  88 | guppy171  |
| Bob1108     |  88 | guppy179  |
| Bob1108     |  88 | guppy235  |
| Bob1108     |  88 | guppy320  |
| Bob1108     |  88 | guppy418  |
| Bob1108     |  88 | guppy820  |
| Bob1201     |  88 | guppy191  |
| Bob1201     |  88 | guppy390  |
| Bob1201     |  88 | guppy494  |
| Bob1201     |  88 | guppy777  |
| Bob1201     |  88 | guppy852  |
| Bob1201     |  88 | guppy946  |
| Bob1202     |  88 | guppy9    |
| Bob1202     |  88 | guppy105  |
| Bob1202     |  88 | guppy201  |
| Bob1202     |  88 | guppy233  |
| Bob1202     |  88 | guppy688  |
| Bob1202     |  88 | guppy735  |
| Bob1202     |  88 | guppy867  |
| Bob1374     |  88 | guppy311  |
| Bob1374     |  88 | guppy356  |
| Bob1374     |  88 | guppy457  |
| Bob1374     |  88 | guppy765  |
| Bob1374     |  88 | guppy826  |
| Bob1374     |  88 | guppy861  |
| Bob1374     |  88 | guppy944  |
| Bob1403     |  88 | guppy366  |
| Bob1403     |  88 | guppy438  |
| Bob1403     |  88 | guppy557  |
| Bob1403     |  88 | guppy687  |
| Bob1403     |  88 | guppy709  |
| Bob1403     |  88 | guppy834  |
| Bob1403     |  88 | guppy917  |
| Bob1440     |  88 | guppy80   |
| Bob1440     |  88 | guppy797  |
| Bob1440     |  88 | guppy929  |
| Bob1610     |  88 | guppy57   |
| Bob1610     |  88 | guppy81   |
| Bob1610     |  88 | guppy99   |
| Bob1610     |  88 | guppy160  |
| Bob1610     |  88 | guppy194  |
| Bob1610     |  88 | guppy350  |
| Bob1610     |  88 | guppy408  |
| Bob1629     |  88 | guppy253  |
| Bob1629     |  88 | guppy293  |
| Bob1629     |  88 | guppy405  |
| Bob1629     |  88 | guppy547  |
| Bob1629     |  88 | guppy842  |
| Bob1637     |  88 | guppy537  |
| Bob1637     |  88 | guppy589  |
| Bob69       |  89 | guppy94   |
| Bob69       |  89 | guppy274  |
| Bob69       |  89 | guppy651  |
| Bob69       |  89 | guppy691  |
| Bob69       |  89 | guppy762  |
| Bob69       |  89 | guppy852  |
| Bob69       |  89 | guppy945  |
| Bob109      |  89 | guppy191  |
| Bob109      |  89 | guppy664  |
| Bob109      |  89 | guppy974  |
| Bob111      |  89 | guppy224  |
| Bob111      |  89 | guppy932  |
| Bob136      |  89 | guppy437  |
| Bob136      |  89 | guppy897  |
| Bob198      |  89 | guppy463  |
| Bob198      |  89 | guppy623  |
| Bob198      |  89 | guppy650  |
| Bob198      |  89 | guppy687  |
| Bob198      |  89 | guppy788  |
| Bob257      |  89 | guppy203  |
| Bob257      |  89 | guppy390  |
| Bob257      |  89 | guppy477  |
| Bob257      |  89 | guppy616  |
| Bob257      |  89 | guppy671  |
| Bob260      |  89 | guppy85   |
| Bob260      |  89 | guppy191  |
| Bob260      |  89 | guppy387  |
| Bob260      |  89 | guppy739  |
| Bob295      |  89 | guppy324  |
| Bob295      |  89 | guppy432  |
| Bob295      |  89 | guppy982  |
| Bob353      |  89 | guppy132  |
| Bob353      |  89 | guppy166  |
| Bob353      |  89 | guppy366  |
| Bob353      |  89 | guppy716  |
| Bob353      |  89 | guppy844  |
| Bob353      |  89 | guppy862  |
| Bob397      |  89 | guppy21   |
| Bob397      |  89 | guppy588  |
| Bob397      |  89 | guppy629  |
| Bob397      |  89 | guppy654  |
| Bob397      |  89 | guppy817  |
| Bob397      |  89 | guppy886  |
| Bob397      |  89 | guppy970  |
| Bob479      |  89 | guppy21   |
| Bob479      |  89 | guppy36   |
| Bob479      |  89 | guppy66   |
| Bob479      |  89 | guppy102  |
| Bob479      |  89 | guppy792  |
| Bob479      |  89 | guppy995  |
| Bob504      |  89 | guppy82   |
| Bob504      |  89 | guppy84   |
| Bob504      |  89 | guppy226  |
| Bob504      |  89 | guppy569  |
| Bob622      |  89 | guppy116  |
| Bob622      |  89 | guppy314  |
| Bob622      |  89 | guppy342  |
| Bob636      |  89 | guppy28   |
| Bob636      |  89 | guppy283  |
| Bob636      |  89 | guppy296  |
| Bob636      |  89 | guppy556  |
| Bob636      |  89 | guppy653  |
| Bob636      |  89 | guppy766  |
| Bob636      |  89 | guppy780  |
| Bob636      |  89 | guppy853  |
| Bob723      |  89 | guppy9    |
| Bob723      |  89 | guppy522  |
| Bob723      |  89 | guppy695  |
| Bob723      |  89 | guppy815  |
| Bob723      |  89 | guppy867  |
| Bob905      |  89 | guppy220  |
| Bob905      |  89 | guppy225  |
| Bob905      |  89 | guppy270  |
| Bob905      |  89 | guppy516  |
| Bob905      |  89 | guppy571  |
| Bob905      |  89 | guppy612  |
| Bob915      |  89 | guppy102  |
| Bob915      |  89 | guppy182  |
| Bob915      |  89 | guppy238  |
| Bob1013     |  89 | guppy135  |
| Bob1013     |  89 | guppy165  |
| Bob1013     |  89 | guppy431  |
| Bob1013     |  89 | guppy700  |
| Bob1013     |  89 | guppy1000 |
| Bob1086     |  89 | guppy169  |
| Bob1086     |  89 | guppy198  |
| Bob1086     |  89 | guppy353  |
| Bob1086     |  89 | guppy793  |
| Bob1109     |  89 | guppy102  |
| Bob1109     |  89 | guppy242  |
| Bob1109     |  89 | guppy251  |
| Bob1150     |  89 | guppy235  |
| Bob1150     |  89 | guppy290  |
| Bob1150     |  89 | guppy338  |
| Bob1150     |  89 | guppy661  |
| Bob1150     |  89 | guppy918  |
| Bob1175     |  89 | guppy66   |
| Bob1175     |  89 | guppy198  |
| Bob1175     |  89 | guppy212  |
| Bob1175     |  89 | guppy418  |
| Bob1175     |  89 | guppy614  |
| Bob1339     |  89 | guppy34   |
| Bob1339     |  89 | guppy359  |
| Bob1339     |  89 | guppy419  |
| Bob1339     |  89 | guppy437  |
| Bob1339     |  89 | guppy523  |
| Bob1339     |  89 | guppy745  |
| Bob1673     |  89 | guppy432  |
| Bob1673     |  89 | guppy460  |
| Bob1673     |  89 | guppy466  |
| Bob1701     |  89 | guppy135  |
| Bob1701     |  89 | guppy393  |
| Bob1708     |  89 | guppy594  |
| Bob1708     |  89 | guppy707  |
| Bob1708     |  89 | guppy776  |
| Bob1711     |  89 | guppy99   |
| Bob1711     |  89 | guppy714  |
| Bob1794     |  89 | guppy314  |
| Bob1794     |  89 | guppy886  |
| Bob1794     |  89 | guppy945  |
| Bob1794     |  89 | guppy996  |
| Bob1818     |  89 | guppy292  |
| Bob1818     |  89 | guppy527  |
| Bob1818     |  89 | guppy581  |
| Bob1818     |  89 | guppy591  |
| Bob1818     |  89 | guppy655  |
| Bob1818     |  89 | guppy928  |
| Bob1818     |  89 | guppy944  |
| Bob1818     |  89 | guppy952  |
| Bob1837     |  89 | guppy674  |
| Bob1837     |  89 | guppy783  |
| Bob1869     |  89 | guppy565  |
| Bob1869     |  89 | guppy594  |
| Bob1869     |  89 | guppy701  |
| Bob1875     |  89 | guppy37   |
| Bob1875     |  89 | guppy74   |
| Bob1875     |  89 | guppy113  |
| Bob1875     |  89 | guppy828  |
| Bob1934     |  89 | guppy47   |
| Bob1934     |  89 | guppy353  |
| Bob1934     |  89 | guppy514  |
| Bob1934     |  89 | guppy605  |
| Bob1934     |  89 | guppy752  |
| Bob87       |  90 | guppy80   |
| Bob87       |  90 | guppy142  |
| Bob87       |  90 | guppy352  |
| Bob87       |  90 | guppy791  |
| Bob87       |  90 | guppy955  |
| Bob157      |  90 | guppy63   |
| Bob157      |  90 | guppy84   |
| Bob157      |  90 | guppy112  |
| Bob157      |  90 | guppy247  |
| Bob157      |  90 | guppy852  |
| Bob157      |  90 | guppy918  |
| Bob375      |  90 | guppy40   |
| Bob375      |  90 | guppy204  |
| Bob375      |  90 | guppy428  |
| Bob375      |  90 | guppy586  |
| Bob387      |  90 | guppy7    |
| Bob387      |  90 | guppy15   |
| Bob387      |  90 | guppy97   |
| Bob387      |  90 | guppy390  |
| Bob387      |  90 | guppy668  |
| Bob387      |  90 | guppy795  |
| Bob387      |  90 | guppy892  |
| Bob394      |  90 | guppy121  |
| Bob394      |  90 | guppy160  |
| Bob394      |  90 | guppy342  |
| Bob394      |  90 | guppy399  |
| Bob394      |  90 | guppy418  |
| Bob394      |  90 | guppy492  |
| Bob422      |  90 | guppy53   |
| Bob422      |  90 | guppy83   |
| Bob422      |  90 | guppy262  |
| Bob422      |  90 | guppy512  |
| Bob422      |  90 | guppy595  |
| Bob422      |  90 | guppy910  |
| Bob491      |  90 | guppy451  |
| Bob491      |  90 | guppy531  |
| Bob616      |  90 | guppy28   |
| Bob616      |  90 | guppy136  |
| Bob616      |  90 | guppy137  |
| Bob616      |  90 | guppy213  |
| Bob616      |  90 | guppy935  |
| Bob655      |  90 | guppy175  |
| Bob655      |  90 | guppy740  |
| Bob655      |  90 | guppy996  |
| Bob672      |  90 | guppy22   |
| Bob672      |  90 | guppy58   |
| Bob672      |  90 | guppy276  |
| Bob672      |  90 | guppy373  |
| Bob672      |  90 | guppy552  |
| Bob717      |  90 | guppy148  |
| Bob717      |  90 | guppy234  |
| Bob717      |  90 | guppy278  |
| Bob717      |  90 | guppy361  |
| Bob717      |  90 | guppy530  |
| Bob717      |  90 | guppy578  |
| Bob717      |  90 | guppy585  |
| Bob717      |  90 | guppy760  |
| Bob717      |  90 | guppy920  |
| Bob717      |  90 | guppy986  |
| Bob719      |  90 | guppy392  |
| Bob719      |  90 | guppy598  |
| Bob719      |  90 | guppy791  |
| Bob725      |  90 | guppy608  |
| Bob725      |  90 | guppy782  |
| Bob734      |  90 | guppy308  |
| Bob734      |  90 | guppy419  |
| Bob903      |  90 | guppy644  |
| Bob949      |  90 | guppy47   |
| Bob949      |  90 | guppy396  |
| Bob966      |  90 | guppy234  |
| Bob966      |  90 | guppy917  |
| Bob997      |  90 | guppy406  |
| Bob997      |  90 | guppy673  |
| Bob997      |  90 | guppy912  |
| Bob997      |  90 | guppy947  |
| Bob1092     |  90 | guppy29   |
| Bob1092     |  90 | guppy153  |
| Bob1092     |  90 | guppy192  |
| Bob1092     |  90 | guppy478  |
| Bob1092     |  90 | guppy892  |
| Bob1103     |  90 | guppy117  |
| Bob1103     |  90 | guppy525  |
| Bob1103     |  90 | guppy706  |
| Bob1103     |  90 | guppy864  |
| Bob1103     |  90 | guppy992  |
| Bob1132     |  90 | guppy140  |
| Bob1132     |  90 | guppy551  |
| Bob1132     |  90 | guppy707  |
| Bob1132     |  90 | guppy786  |
| Bob1132     |  90 | guppy819  |
| Bob1132     |  90 | guppy999  |
| Bob1248     |  90 | guppy185  |
| Bob1248     |  90 | guppy206  |
| Bob1248     |  90 | guppy549  |
| Bob1248     |  90 | guppy878  |
| Bob1252     |  90 | guppy196  |
| Bob1252     |  90 | guppy668  |
| Bob1252     |  90 | guppy747  |
| Bob1252     |  90 | guppy842  |
| Bob1252     |  90 | guppy978  |
| Bob1259     |  90 | guppy167  |
| Bob1259     |  90 | guppy446  |
| Bob1259     |  90 | guppy486  |
| Bob1259     |  90 | guppy675  |
| Bob1259     |  90 | guppy835  |
| Bob1272     |  90 | guppy67   |
| Bob1272     |  90 | guppy264  |
| Bob1272     |  90 | guppy580  |
| Bob1272     |  90 | guppy613  |
| Bob1272     |  90 | guppy714  |
| Bob1272     |  90 | guppy954  |
| Bob1553     |  90 | guppy3    |
| Bob1553     |  90 | guppy31   |
| Bob1553     |  90 | guppy56   |
| Bob1553     |  90 | guppy555  |
| Bob1553     |  90 | guppy573  |
| Bob1553     |  90 | guppy985  |
| Bob1571     |  90 | guppy293  |
| Bob1571     |  90 | guppy981  |
| Bob1780     |  90 | guppy108  |
| Bob1780     |  90 | guppy126  |
| Bob1780     |  90 | guppy815  |
| Bob1780     |  90 | guppy962  |
| Bob1859     |  90 | guppy491  |
| Bob1886     |  90 | guppy358  |
| Bob1886     |  90 | guppy468  |
| Bob1941     |  90 | guppy28   |
| Bob1941     |  90 | guppy381  |
| Bob1941     |  90 | guppy537  |
| Bob1941     |  90 | guppy578  |
| Bob1978     |  90 | guppy20   |
| Bob1978     |  90 | guppy377  |
| Bob1978     |  90 | guppy468  |
| Bob1978     |  90 | guppy724  |
| Bob1978     |  90 | guppy795  |
| Bob1978     |  90 | guppy814  |
| Bob81       |  91 | guppy41   |
| Bob81       |  91 | guppy407  |
| Bob81       |  91 | guppy535  |
| Bob81       |  91 | guppy689  |
| Bob81       |  91 | guppy922  |
| Bob388      |  91 | guppy187  |
| Bob388      |  91 | guppy229  |
| Bob388      |  91 | guppy359  |
| Bob388      |  91 | guppy505  |
| Bob388      |  91 | guppy551  |
| Bob388      |  91 | guppy609  |
| Bob388      |  91 | guppy681  |
| Bob388      |  91 | guppy836  |
| Bob388      |  91 | guppy839  |
| Bob388      |  91 | guppy881  |
| Bob388      |  91 | guppy938  |
| Bob393      |  91 | guppy43   |
| Bob393      |  91 | guppy346  |
| Bob393      |  91 | guppy486  |
| Bob393      |  91 | guppy519  |
| Bob393      |  91 | guppy524  |
| Bob393      |  91 | guppy617  |
| Bob393      |  91 | guppy714  |
| Bob393      |  91 | guppy917  |
| Bob396      |  91 | guppy402  |
| Bob396      |  91 | guppy489  |
| Bob396      |  91 | guppy644  |
| Bob396      |  91 | guppy651  |
| Bob396      |  91 | guppy753  |
| Bob396      |  91 | guppy864  |
| Bob396      |  91 | guppy903  |
| Bob585      |  91 | guppy453  |
| Bob648      |  91 | guppy24   |
| Bob648      |  91 | guppy478  |
| Bob648      |  91 | guppy891  |
| Bob648      |  91 | guppy955  |
| Bob656      |  91 | guppy6    |
| Bob656      |  91 | guppy47   |
| Bob656      |  91 | guppy85   |
| Bob656      |  91 | guppy196  |
| Bob811      |  91 | guppy230  |
| Bob811      |  91 | guppy321  |
| Bob811      |  91 | guppy343  |
| Bob811      |  91 | guppy420  |
| Bob811      |  91 | guppy806  |
| Bob894      |  91 | guppy469  |
| Bob894      |  91 | guppy550  |
| Bob894      |  91 | guppy787  |
| Bob894      |  91 | guppy969  |
| Bob894      |  91 | guppy993  |
| Bob944      |  91 | guppy285  |
| Bob944      |  91 | guppy466  |
| Bob944      |  91 | guppy738  |
| Bob951      |  91 | guppy3    |
| Bob951      |  91 | guppy109  |
| Bob1048     |  91 | guppy164  |
| Bob1048     |  91 | guppy306  |
| Bob1080     |  91 | guppy135  |
| Bob1080     |  91 | guppy198  |
| Bob1080     |  91 | guppy275  |
| Bob1080     |  91 | guppy309  |
| Bob1080     |  91 | guppy347  |
| Bob1080     |  91 | guppy435  |
| Bob1080     |  91 | guppy651  |
| Bob1080     |  91 | guppy957  |
| Bob1120     |  91 | guppy212  |
| Bob1120     |  91 | guppy313  |
| Bob1120     |  91 | guppy364  |
| Bob1120     |  91 | guppy504  |
| Bob1120     |  91 | guppy938  |
| Bob1148     |  91 | guppy16   |
| Bob1148     |  91 | guppy189  |
| Bob1148     |  91 | guppy387  |
| Bob1148     |  91 | guppy458  |
| Bob1148     |  91 | guppy635  |
| Bob1183     |  91 | guppy242  |
| Bob1183     |  91 | guppy294  |
| Bob1183     |  91 | guppy438  |
| Bob1183     |  91 | guppy754  |
| Bob1287     |  91 | guppy27   |
| Bob1287     |  91 | guppy160  |
| Bob1287     |  91 | guppy495  |
| Bob1287     |  91 | guppy676  |
| Bob1298     |  91 | guppy770  |
| Bob1298     |  91 | guppy775  |
| Bob1314     |  91 | guppy58   |
| Bob1314     |  91 | guppy101  |
| Bob1314     |  91 | guppy256  |
| Bob1314     |  91 | guppy285  |
| Bob1314     |  91 | guppy602  |
| Bob1471     |  91 | guppy454  |
| Bob1471     |  91 | guppy825  |
| Bob1471     |  91 | guppy896  |
| Bob1471     |  91 | guppy912  |
| Bob1471     |  91 | guppy913  |
| Bob1704     |  91 | guppy66   |
| Bob1704     |  91 | guppy409  |
| Bob1704     |  91 | guppy551  |
| Bob1704     |  91 | guppy871  |
| Bob1704     |  91 | guppy999  |
| Bob1867     |  91 | guppy111  |
| Bob1867     |  91 | guppy184  |
| Bob1867     |  91 | guppy187  |
| Bob1867     |  91 | guppy260  |
| Bob1867     |  91 | guppy591  |
| Bob1867     |  91 | guppy689  |
| Bob1867     |  91 | guppy897  |
| Bob1867     |  91 | guppy907  |
| Bob1867     |  91 | guppy998  |
| Bob1892     |  91 | guppy7    |
| Bob1892     |  91 | guppy49   |
| Bob1892     |  91 | guppy242  |
| Bob1892     |  91 | guppy394  |
| Bob1892     |  91 | guppy398  |
| Bob1892     |  91 | guppy866  |
| Bob1892     |  91 | guppy945  |
| Bob1931     |  91 | guppy121  |
| Bob1931     |  91 | guppy612  |
| Bob1931     |  91 | guppy621  |
| Bob1931     |  91 | guppy707  |
| Bob31       |  92 | guppy197  |
| Bob31       |  92 | guppy925  |
| Bob96       |  92 | guppy124  |
| Bob96       |  92 | guppy230  |
| Bob96       |  92 | guppy548  |
| Bob96       |  92 | guppy788  |
| Bob96       |  92 | guppy891  |
| Bob96       |  92 | guppy966  |
| Bob116      |  92 | guppy61   |
| Bob116      |  92 | guppy263  |
| Bob116      |  92 | guppy801  |
| Bob510      |  92 | guppy109  |
| Bob510      |  92 | guppy509  |
| Bob510      |  92 | guppy772  |
| Bob510      |  92 | guppy774  |
| Bob510      |  92 | guppy894  |
| Bob518      |  92 | guppy426  |
| Bob518      |  92 | guppy447  |
| Bob632      |  92 | guppy210  |
| Bob632      |  92 | guppy222  |
| Bob632      |  92 | guppy250  |
| Bob830      |  92 | guppy194  |
| Bob830      |  92 | guppy373  |
| Bob830      |  92 | guppy438  |
| Bob830      |  92 | guppy564  |
| Bob830      |  92 | guppy769  |
| Bob928      |  92 | guppy8    |
| Bob928      |  92 | guppy171  |
| Bob928      |  92 | guppy436  |
| Bob928      |  92 | guppy713  |
| Bob928      |  92 | guppy732  |
| Bob1052     |  92 | guppy308  |
| Bob1052     |  92 | guppy641  |
| Bob1052     |  92 | guppy792  |
| Bob1052     |  92 | guppy927  |
| Bob1082     |  92 | guppy25   |
| Bob1082     |  92 | guppy131  |
| Bob1082     |  92 | guppy375  |
| Bob1369     |  92 | guppy13   |
| Bob1369     |  92 | guppy54   |
| Bob1369     |  92 | guppy141  |
| Bob1369     |  92 | guppy178  |
| Bob1369     |  92 | guppy191  |
| Bob1369     |  92 | guppy241  |
| Bob1369     |  92 | guppy277  |
| Bob1369     |  92 | guppy526  |
| Bob1369     |  92 | guppy684  |
| Bob1455     |  92 | guppy246  |
| Bob1455     |  92 | guppy308  |
| Bob1558     |  92 | guppy4    |
| Bob1558     |  92 | guppy135  |
| Bob1558     |  92 | guppy138  |
| Bob1558     |  92 | guppy142  |
| Bob1558     |  92 | guppy953  |
| Bob1586     |  92 | guppy70   |
| Bob1586     |  92 | guppy169  |
| Bob1586     |  92 | guppy711  |
| Bob1586     |  92 | guppy827  |
| Bob1586     |  92 | guppy971  |
| Bob1660     |  92 | guppy168  |
| Bob1660     |  92 | guppy194  |
| Bob1660     |  92 | guppy402  |
| Bob1660     |  92 | guppy464  |
| Bob1660     |  92 | guppy602  |
| Bob1686     |  92 | guppy236  |
| Bob1686     |  92 | guppy358  |
| Bob1686     |  92 | guppy460  |
| Bob1686     |  92 | guppy518  |
| Bob1686     |  92 | guppy556  |
| Bob1686     |  92 | guppy715  |
| Bob1686     |  92 | guppy920  |
| Bob1724     |  92 | guppy416  |
| Bob1724     |  92 | guppy684  |
| Bob1724     |  92 | guppy787  |
| Bob1724     |  92 | guppy832  |
| Bob1724     |  92 | guppy878  |
